riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs139195876-A	2E-6	"(liability model)"	0.99	-	"0.43 unit decrease"	[0.25-0.61]	LINC02150,NACAP6	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	5:16262936	27770636	"Mez J"
rs16961023-C	5E-8	"(liability model)"	0.985	-	"0.41 unit decrease"	[0.27-0.55]	SLC10A2,METTL21EP	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	13:103011595	27770636	"Mez J"
rs72842919-A	5E-7	"(liability model)"	0.985	-	"0.38 unit decrease"	[0.22-0.54]	RPS20P10,DYSF	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	2:71938176	27770636	"Mez J"
rs186542490-A	8E-6	"(liability model)"	0.006	-	"0.6 unit increase"	[0.35-0.85]	MEI4,IRAK1BP1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	6:78644638	27770636	"Mez J"
rs186076999-T	7E-6	"(liability model)"	0.006	-	"0.62 unit increase"	[0.35-0.89]	MLLT3,SLC24A2	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	9:20013543	27770636	"Mez J"
rs141521929-T	4E-6	"(liability model)"	0.005	-	"0.62 unit increase"	[0.37-0.87]	RN7SKP120,TUSC1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	9:25669750	27770636	"Mez J"
rs73865608-A	1E-6	"(liability model)"	0.004	-	"0.63 unit increase"	[0.38-0.88]	RNA5SP169,LINC02273	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	4:152043740	27770636	"Mez J"
rs184614511-T	6E-6	"(liability model)"	0.005	-	"0.64 unit increase"	[0.37-0.91]	KSR2	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	12:117861676	27770636	"Mez J"
rs193129245-A	1E-6	"(liability model)"	0.005	-	"0.67 unit increase"	[0.4-0.94]	RNU6-1060P,SPTLC1P2	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	6:23318629	27770636	"Mez J"
rs150061627-T	5E-6	"(liability model)"	0.004	-	"0.68 unit increase"	[0.39-0.97]	MIR548Y,MDGA2	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	14:47737481	27770636	"Mez J"
rs190457471-A	5E-6	"(liability model)"	0.004	-	"0.68 unit increase"	[0.39-0.97]	GDAP1L1,OSER1-DT	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	20:44233181	27770636	"Mez J"
rs141387448-T	4E-6	"(liability model)"	0.005	-	"0.68 unit increase"	[0.39-0.97]	ZNF438,LINC02664	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	10:31115466	27770636	"Mez J"
rs117760708-T	3E-6	"(liability model)"	0.004	-	"0.73 unit increase"	[0.42-1.04]	JPH3	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	16:87653662	27770636	"Mez J"
rs187423924-A	4E-6	"(liability model)"	0.004	-	"0.74 unit increase"	[0.43-1.05]	AQP4-AS1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	18:26735845	27770636	"Mez J"
rs181634374-T	8E-6	"(liability model)"	0.003	-	"0.77 unit increase"	[0.44-1.1]	RPL23AP44,RNU4-69P	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	5:121563422	27770636	"Mez J"
rs145228677-C	7E-6	"(liability model)"	0.004	-	"0.79 unit increase"	[0.44-1.14]	RPS18P12,HS3ST3B1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	17:14641688	27770636	"Mez J"
rs188699384-A	5E-6	"(liability model)"	0.003	-	"0.79 unit increase"	[0.46-1.12]	MIR924HG	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	18:39619094	27770636	"Mez J"
rs148003968-A	5E-6	"(liability model)"	0.003	-	"0.81 unit increase"	[0.46-1.16]	TFEB	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	6:41696609	27770636	"Mez J"
rs185867524-A	5E-6	"(liability model)"	0.004	-	"0.86 unit increase"	[0.49-1.23]	DNAH6	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	2:84597852	27770636	"Mez J"
rs117756856-A	9E-6	"(liability model)"	0.003	-	"0.89 unit increase"	[0.5-1.28]	HDAC9	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	7:18212452	27770636	"Mez J"
rs184457411-A	8E-6	"(liability model)"	0.003	-	"0.92 unit increase"	[0.51-1.33]	SHANK2	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	11:70820116	27770636	"Mez J"
rs180751169-T	5E-6	"(liability model)"	0.002	-	"0.94 unit increase"	[0.53-1.35]	ADAM3A,ADAM18	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	8:39576416	27770636	"Mez J"
rs188392327-A	2E-6	"(liability model)"	0.002	-	"0.99 unit increase"	[0.58-1.4]	UGT1A10,UGT1A8	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	2:233651485	27770636	"Mez J"
rs192232892-T	3E-6	"(liability model)"	0.002	-	"0.99 unit increase"	[0.58-1.4]	TBXAS1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	7:139942249	27770636	"Mez J"
rs149839710-A	9E-6	"(liability model)"	0.002	-	"1.0 unit increase"	[0.55-1.45]	CNGB1,KIFC3	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	16:57869386	27770636	"Mez J"
rs150631144-T	1E-7	"(liability model)"	0.002	-	"1.13 unit increase"	[0.72-1.54]	LINC02103,RNU6-909P	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST003815	5:28577827	27770636	"Mez J"
rs1060743-?	5E-8	-	NR	1.1066935	-	-	BIN1	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	2:127068957	28714976	"Sims R"
rs1532278-?	6E-10	-	NR	1.1177499	-	-	CLU	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	8:27608798	28714976	"Sims R"
rs3865444-?	2E-6	-	NR	1.0942049	-	-	SIGLEC22P,CD33	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	19:51224706	28714976	"Sims R"
rs6656401-?	7E-11	-	NR	1.1725225	-	-	CR1	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	1:207518704	28714976	"Sims R"
rs7232-?	6E-7	-	NR	1.0942651	-	-	MS4A6A	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	11:60173126	28714976	"Sims R"
rs7412-?	3E-105	-	NR	2.3065467	-	-	APOE	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	19:44908822	28714976	"Sims R"
rs143332484-T	2E-14	-	NR	1.6665556	-	[1.46-1.90]	TREM2	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	6:41161469	28714976	"Sims R"
rs616338-T	5E-10	-	NR	1.4296066	-	[1.3-1.6]	ABI3	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	17:49219935	28714976	"Sims R"
rs72824905-?	5E-10	-	NR	1.4756235	-	[1.25-1.67]	PLCG2	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	16:81908423	28714976	"Sims R"
rs75932628-T	5E-24	-	NR	2.4557426	-	[2.06-2.92]	TREM2	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	6:41161514	28714976	"Sims R"
rs78541046-?	2E-6	(adjusted)	NR	6.2228026	-	[2.94-12.5]	RHBDF1	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	16:63029	28714976	"Sims R"
rs11828907-C	2E-7	-	NR	4.4935546	-	[2.55-7.92]	AHNAK	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	11:62521506	28714976	"Sims R"
rs139967528-G	6E-10	-	NR	6.119662	-	[3.45-10.9]	ATP5F1C	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	10:7799848	28714976	"Sims R"
rs201850688-G	9E-6	-	NR	1.804889	-	[1.39-2.34]	BSG	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	19:572671	28714976	"Sims R"
rs201879533-?	4E-6	(adjusted)	NR	5.6306844	-	[2.7-12.5]	THSD4	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	15:71746912	28714976	"Sims R"
rs56009889-?	6E-7	-	NR	3.0578122	-	[1.96-4.76]	C11orf65,ATM	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	11:108326169	28714976	"Sims R"
rs148619105-?	1E-7	-	NR	1.8587084	-	[1.47-2.33]	TECTA	"Alzheimer's disease (late onset)"	"late-onset Alzheimers disease"	-	GCST005549	11:121146015	28714976	"Sims R"
rs10119-?	2E-57	-	NR	2.731	-	-	TOMM40	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90026599	19:44903416	34151794	"Kang S"
rs189753894-?	2E-8	-	NR	1.787	-	-	CACNA1A	"Late-onset Alzheimer’s disease in APOEe4 non-carriers"	"late-onset Alzheimers disease"	"APOE carrier status"	GCST90026601	19:13513675	34151794	"Kang S"
rs2280575-?	2E-8	-	NR	0.544	-	-	LRIG1	"Late-onset Alzheimer’s disease in APOEe4 non-carriers"	"late-onset Alzheimers disease"	"APOE carrier status"	GCST90026601	3:66492439	34151794	"Kang S"
rs117618017-?	7E-12	-	NR	-	-	-	APH1B	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	15:63277703	34493870	"Wightman DP"
rs7209200-?	3E-8	-	NR	-	-	-	ZFP3-DT,SLC52A1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	17:5066645	34493870	"Wightman DP"
rs708382-?	2E-9	-	NR	-	-	-	RPL7L1P5,FAM171A2	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	17:44364976	34493870	"Wightman DP"
rs28394864-?	5E-10	-	NR	-	-	-	ZNF652-AS1,PHB1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	17:49373413	34493870	"Wightman DP"
rs2632516-?	7E-10	-	NR	-	-	-	TSPOAP1-AS1,MIR142HG	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	17:58331728	34493870	"Wightman DP"
rs6504163-?	1E-9	-	NR	-	-	-	CYB561,PPIAP55	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	17:63468418	34493870	"Wightman DP"
rs12151021-?	3E-15	-	NR	-	-	-	ABCA7	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	19:1050875	34493870	"Wightman DP"
rs429358-?	1E-300	-	NR	-	-	-	APOE	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	19:44908684	34493870	"Wightman DP"
rs2452170-?	2E-8	-	NR	-	-	-	FUT2,MAMSTR	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	19:48710247	34493870	"Wightman DP"
rs1354106-?	2E-10	-	NR	-	-	-	CD33	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	19:51234736	34493870	"Wightman DP"
rs1761461-?	2E-9	-	NR	-	-	-	LILRA5,VN1R104P	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	19:54313903	34493870	"Wightman DP"
rs6069737-?	7E-16	-	NR	-	-	-	CASS4	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	20:56420643	34493870	"Wightman DP"
rs2154482-?	8E-10	-	NR	-	-	-	APP	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	21:26148613	34493870	"Wightman DP"
rs113020870-?	4E-8	-	NR	-	-	-	AGRN	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	1:1049997	34493870	"Wightman DP"
rs679515-?	2E-25	-	NR	-	-	-	CR1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	1:207577223	34493870	"Wightman DP"
rs115186657-?	1E-8	-	NR	-	-	-	NCK2,LINC02946	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	2:105618971	34493870	"Wightman DP"
rs4663105-?	4E-58	-	NR	-	-	-	BIN1,NIFKP9	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	2:127133851	34493870	"Wightman DP"
rs7597763-?	5E-9	-	NR	-	-	-	INPP5D	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	2:233173931	34493870	"Wightman DP"
rs4504245-?	5E-12	-	NR	-	-	-	MIR572,LINC02498	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	4:11013198	34493870	"Wightman DP"
rs871269-?	1E-9	-	NR	-	-	-	TNIP1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	5:151052827	34493870	"Wightman DP"
rs6891966-?	8E-10	-	NR	-	-	-	HAVCR2	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	5:157099320	34493870	"Wightman DP"
rs1846190-?	3E-14	-	NR	-	-	-	HLA-DQA1,HLA-DRB1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	6:32616036	34493870	"Wightman DP"
rs187370608-?	1E-25	-	NR	-	-	-	UNC5CL,LRFN2	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	6:40974457	34493870	"Wightman DP"
rs9369716-?	2E-17	-	NR	-	-	-	CD2AP	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	6:47584444	34493870	"Wightman DP"
rs5011436-?	3E-9	-	NR	-	-	-	TMEM106B	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	7:12229132	34493870	"Wightman DP"
rs7384878-?	9E-16	-	NR	-	-	-	PMS2P1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	7:100334426	34493870	"Wightman DP"
rs3935067-?	5E-11	-	NR	-	-	-	EPHA1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	7:143407238	34493870	"Wightman DP"
rs1532278-?	2E-22	-	NR	-	-	-	CLU	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	8:27608798	34493870	"Wightman DP"
rs61732533-?	3E-9	-	NR	-	-	-	OPLAH	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	8:144053248	34493870	"Wightman DP"
rs7912495-?	8E-15	-	NR	-	-	-	USP6NL-AS1,ECHDC3	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	10:11676714	34493870	"Wightman DP"
rs7902657-?	4E-8	-	NR	-	-	-	LINC01553,ANK3	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	10:59978394	34493870	"Wightman DP"
rs3740688-?	9E-9	-	NR	-	-	-	SPI1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	11:47358789	34493870	"Wightman DP"
rs1582763-?	3E-33	-	NR	-	-	-	MS4A4A	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	11:60254475	34493870	"Wightman DP"
rs561655-?	1E-26	-	NR	-	-	-	RNU6-560P,PICALM	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	11:86089237	34493870	"Wightman DP"
rs11218343-?	1E-13	-	NR	-	-	-	SORL1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	11:121564878	34493870	"Wightman DP"
rs7146179-?	7E-11	-	NR	-	-	-	FERMT2,GNPNAT1	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	14:52832135	34493870	"Wightman DP"
rs12590654-?	7E-17	-	NR	-	-	-	SLC24A4	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	14:92472511	34493870	"Wightman DP"
rs602602-?	6E-15	-	NR	-	-	-	SNORD3P1,MINDY2-DT	"Late-onset Alzheimer's disease"	"late-onset Alzheimers disease"	-	GCST90044699	15:58764824	34493870	"Wightman DP"
rs2075650-G	9E-116	-	NR	4.48	-	[NR]	TOMM40	"Alzheimer's disease"	"Alzheimer disease"	-	GCST002422	19:44892362	24755620	"Pérez-Palma E"
rs249153-C	4E-7	-	NR	1.41	-	[NR]	NDUFA12	"Alzheimer's disease"	"Alzheimer disease"	-	GCST002422	12:94930613	24755620	"Pérez-Palma E"
rs13178362-T	7E-7	-	NR	1.3333	-	[NR]	HPRT1P2,RN7SKP207	"Alzheimer's disease"	"Alzheimer disease"	-	GCST002422	5:30178906	24755620	"Pérez-Palma E"
rs474951-T	1E-6	-	NR	1.2658	-	[NR]	MS4A3,MS4A2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST002422	11:60071148	24755620	"Pérez-Palma E"
rs1552244-A	2E-6	-	NR	1.32	-	[NR]	FANCD2,FANCD2OS	"Alzheimer's disease"	"Alzheimer disease"	-	GCST002422	3:10093893	24755620	"Pérez-Palma E"
rs75932628-T	2E-12	-	0.0063	2.9	-	[2.16-3.91]	TREM2	"Alzheimer's disease"	"Alzheimer disease"	-	GCST001743	6:41161514	23150908	"Jonsson T"
rs4937314-C	7E-6	-	0.17	-	-	-	LINC02098,ETS1	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	11:128319206	22881374	"Cummings AC"
rs11848070-C	6E-6	-	0.25	-	-	-	PCNX1	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	14:71040884	22881374	"Cummings AC"
rs6085820-A	9E-6	-	0.09	-	-	-	BMP2,LINC01428	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	20:6999988	22881374	"Cummings AC"
rs4145462-T	1E-6	-	0.05	-	-	-	MPZL1	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	1:167749262	22881374	"Cummings AC"
rs41458646-G	8E-6	-	0.17	-	-	-	RN7SKP27,LINC02923	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	2:23016071	22881374	"Cummings AC"
rs6738181-A	5E-6	-	0.19	-	-	-	DSTNP5,ICOS	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	2:204263298	22881374	"Cummings AC"
rs7638995-A	2E-6	-	0.11	-	-	-	LMOD3,FRMD4B	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	3:69124224	22881374	"Cummings AC"
rs11983798-T	1E-6	-	0.08	-	-	-	ATXN7L1	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	7:105640741	22881374	"Cummings AC"
rs6468852-G	1E-6	-	0.13	-	-	-	MAILR	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	8:102963761	22881374	"Cummings AC"
rs9969729-A	2E-6	-	0.08	-	-	-	LINC01505,SLC25A6P5	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	9:105869669	22881374	"Cummings AC"
rs12361953-C	8E-7	-	0.15	-	-	-	LUZP2	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	11:24589584	22881374	"Cummings AC"
rs472926-C	3E-6	-	0.15	-	-	-	CDON	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	11:126035363	22881374	"Cummings AC"
rs17767225-T	8E-6	-	0.2	-	-	-	SIPA1L1-AS1,PCNX1	"Alzheimer's disease (late onset)"	"Alzheimer disease"	-	GCST001658	14:71199580	22881374	"Cummings AC"
rs10792832-G	4E-6	-	0.65	1.14	-	[1.08-1.19]	LINC02695,RNU6-560P	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	11:86156833	25778476	"Jun G"
rs679515-T	4E-9	-	0.21	1.22	-	[1.14-1.30]	CR1	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	1:207577223	25778476	"Jun G"
rs6733839-T	1E-9	-	0.41	1.2	-	[1.13-1.27]	BIN1,NIFKP9	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	2:127135234	25778476	"Jun G"
rs1125355-A	4E-6	-	0.26	1.16	-	[1.09-1.23]	DAPL1	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	2:158844068	25778476	"Jun G"
rs17366218-A	2E-6	-	0.95	1.5384616	-	[1.28-1.85]	PDE1A	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	2:182154019	25778476	"Jun G"
rs178585-C	4E-6	-	0.47	1.13	-	[1.07-1.19]	RPS27P10,CPS1	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	2:211107743	25778476	"Jun G"
rs71316816-C	9E-6	-	0.92	1.25	-	[1.14-1.37]	CADM2	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	3:85855884	25778476	"Jun G"
rs9869689-T	3E-6	-	0.1	1.21	-	[1.12-1.31]	FBXO40	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	3:121607829	25778476	"Jun G"
rs10018288-G	4E-6	-	0.19	1.16	-	[1.09-1.24]	LINC02500,LINC00290	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	4:181180536	25778476	"Jun G"
rs2876189-G	6E-6	-	0.31	1.14	-	[1.08-1.21]	RPL7AP36,OFCC1	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	6:10101984	25778476	"Jun G"
rs1129187-T	7E-6	-	0.45	1.13	-	[1.07-1.19]	PEX6	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	6:42964462	25778476	"Jun G"
rs59406683-A	6E-6	-	0.89	1.2048193	-	[1.11-1.3]	RPL3P8,IMMP2L	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	7:110142514	25778476	"Jun G"
rs9331896-T	3E-9	-	0.62	1.1904762	-	[1.12-1.25]	CLU	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	8:27610169	25778476	"Jun G"
rs639012-G	1E-7	-	0.7	1.1627907	-	[1.1-1.22]	PICALM	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	11:85970540	25778476	"Jun G"
rs471470-A	3E-8	-	0.68	1.1627907	-	[1.1-1.23]	RNU6-560P,PICALM	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	11:86120499	25778476	"Jun G"
rs2854437-G	2E-6	-	0.87	1.2345679	-	[1.14-1.35]	SORD	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	15:45065212	25778476	"Jun G"
rs721146-A	4E-6	-	0.21	1.17	-	[1.09-1.25]	LINC01684	"Alzheimer's disease in APOE e4+ carriers"	"Alzheimer disease"	-	GCST002813	21:24540925	25778476	"Jun G"
rs2271920-A	8E-6	-	0.39	1.11	-	[1.06-1.16]	PTK2B	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	8:27458600	25778476	"Jun G"
rs11218343-T	9E-6	-	0.96	1.3	-	[1.16-1.45]	SORL1	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	11:121564878	25778476	"Jun G"
rs16830122-A	2E-6	-	0.13	1.17	-	[1.10-1.25]	KCNN3	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	1:154713065	25778476	"Jun G"
rs4663105-C	2E-12	-	0.43	1.19	-	[1.13-1.24]	BIN1,NIFKP9	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	2:127133851	25778476	"Jun G"
rs16847609-A	5E-7	-	0.09	1.19	-	[1.11-1.28]	HSPA8P9,CLDN18	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	3:137931894	25778476	"Jun G"
rs13146780-C	3E-6	-	0.05	1.23	-	[1.13-1.34]	RN7SL691P,RN7SL193P	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	4:43849075	25778476	"Jun G"
rs78538083-C	8E-6	-	0.06	1.32	-	[1.17-1.48]	IL21-AS1	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	4:122647254	25778476	"Jun G"
rs71636213-G	9E-6	-	0.1	1.18	-	[1.10-1.27]	SERINC5,KRT18P45	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	5:80285949	25778476	"Jun G"
rs382216-C	2E-7	-	0.64	1.1494253	-	[1.09-1.22]	CDC42SE2	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	5:131351444	25778476	"Jun G"
rs6890695-G	6E-7	-	0.79	1.1494253	-	[1.09-1.22]	RAPGEF6	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	5:131552731	25778476	"Jun G"
rs758324-T	4E-7	-	0.81	1.1627907	-	[1.1-1.22]	FNIP1	"Alzheimer's disease in APOE e4- carriers"	"Alzheimer disease"	-	GCST002817	5:131773852	25778476	"Jun G"
